PLAYER,TEAM,CLUSTER,PC1,PC2,PC3,PC4,PC5
James Ennis III,ORL,5,-0.2032633844456395,-0.5429159088448179,-0.7193216791535196,-0.426260072073871,-0.37071622103465823
Gabriel Deck,OKC,9,0.18277713722846126,-0.1978833531478883,1.6905982876171255,0.055572055389069265,1.5592267584681803
Mitchell Robinson,NYK,1,1.7126673007814297,-0.6582504172037117,1.704165003470363,0.2398320696727608,-2.713984077613768
Luke Kennard,LAC,4,-0.7117158883461483,-0.5320204613306122,-0.8060207332190745,0.27418083880528393,0.8358387518299306
Cory Joseph,DET,9,-0.8663147644534377,-0.06490493529500087,1.3387349812486378,0.2721722827297296,-1.0137533430523338
Sterling Brown,HOU,5,-0.3575695663921879,-0.6565599795111912,-0.7961945112205242,0.8144539357948318,-0.9199814675243523
Aleksej Pokusevski,OKC,4,-0.3626772695581263,-0.49977731668245734,0.23285403070954566,-0.4371739127965011,0.462557163164249
Hassan Whiteside,SAC,1,2.050034255728007,-0.4202127723928426,0.55555327029789,-1.3375113013652669,1.333219775279315
JaMychal Green,DEN,5,0.5576372477612508,-0.7190273607067242,-0.5191458388413345,0.9982339423228267,0.40457590518016384
Nicolas Batum,LAC,7,-0.16534848922529596,-0.41732382984337085,-0.5375403265914467,2.402941503644439,-0.7887946733257887
Robert Williams III,BOS,1,1.7787619485758677,-0.40304474495736353,1.6896625070854367,-0.09328737885909394,-0.7711689114027259
Tyrese Maxey,PHI,4,-0.9329307187540049,-0.46272798121389547,0.8570664747124632,-0.6462844935716568,1.2251358282061429
Mo Bamba,ORL,4,1.1687765469416262,-0.7178739823379527,-0.20936884481980875,-0.5654038983376563,1.129931707868218
Kenrich Williams,OKC,6,-0.08730298138011797,-0.28793573196116184,0.023985140295120555,-0.5945050204770956,-0.8738481476242062
Austin Rivers,DEN,9,-1.1488574023168536,-0.4183709825169868,0.6225221086020266,1.0489370437776866,0.18185823285044356
Isaiah Stewart,DET,1,1.5976109207471978,-0.35275995962961626,0.27209077091849937,0.13530319002456737,-0.7014702943113637
Anfernee Simons,POR,9,-0.991422630515416,-0.6565186589792288,0.16431237350265013,0.7831069215387442,2.077788952901768
Willy Hernangomez,NOP,1,1.6896365275155296,-0.49836629968937923,0.9846503544667076,-0.12013858628092025,0.34396101105986754
Chuma Okeke,ORL,4,-0.07927385019600197,-0.318544595672411,0.17183009180884193,0.6102299763397516,0.2614440507916192
Payton Pritchard,BOS,9,-0.9712075521950889,-0.598763118011584,0.36413018095539784,1.1810593419454882,0.02646517747616624
Tomas Satoransky,CHI,9,-0.7171601014195487,0.07910184917955536,1.1402199521509155,0.47746814176662755,-0.4438782383066711
P.J. Dozier,DEN,5,-0.26337410680107565,-0.43906298423759155,0.1858388896563611,0.3227001958399449,-0.5768086331761355
Mike James,BKN,9,-1.3748379732254006,0.07205535533738845,2.3685403668006857,0.5925057854494532,2.1332311070893577
Naji Marshall,NOP,6,-0.22118288023058083,-0.3206450984535753,0.20546396614207282,-0.5358290777177571,-0.4421618288579058
D.J. Augustin,HOU,9,-1.4839662572481185,-0.30249205436233667,0.9631502416910235,0.8161208395027664,1.182215188243238
Ben McLemore,LAL,5,-0.4149752565765865,-1.270697082116889,-1.324187111102171,-0.014104788095881633,-0.2846977535780705
Tristan Thompson,BOS,1,1.6211881904520364,-0.20443128853280262,1.52324765267595,-0.20449714180851924,-0.33037591484148643
Garrett Temple,CHI,5,-0.5515659685525722,-0.49767482569291555,-0.4779056751469291,0.6584231123337786,-0.8477410087595515
Steven Adams,NOP,1,1.867824566508873,0.059865642973379284,1.8720785949678957,0.45510538142875195,-1.3145656030348831
Edmond Sumner,IND,3,-0.22684996425484624,-0.8042142406482574,-0.7393437314278473,-1.4357340695393255,-0.8425939961455613
Patrick Beverley,LAC,7,-0.839234469529739,-0.4762222272433091,0.43122430305566356,1.7993576294138187,-0.6758362121118614
Malachi Flynn,TOR,9,-1.380362619180727,-0.31747253244629003,1.9087865776765014,0.9810484027256631,1.3747828350571196
Jaxson Hayes,NOP,1,1.1617917007578593,-0.7552907049441999,-0.23418380512185114,-0.8543864421929114,0.16870408365394887
DeAndre Jordan,BKN,1,1.9707680911754506,-0.3641117714618239,1.5130883212980109,-0.46790599739435723,-0.5373266190686008
JJ Redick,DAL,5,-1.260957809407928,-1.103324283002144,-0.1457730257014187,1.1213671447389566,1.4120338935889631
Jalen Harris,TOR,9,-0.9933462437847302,-0.8782123779668086,0.4999536862071591,0.7434768251962995,2.201434242426266
Jalen McDaniels,CHA,3,0.3204877256701227,-0.7063348082606097,-0.4257190682640735,-1.3572894908867061,-0.6171614360541724
JaVale McGee,DEN,1,1.503831807085511,-0.4470074806340528,0.7721644520877187,-0.12124411386862728,1.1786087804142509
James Johnson,NOP,4,0.06701542184950199,-0.4564241478685786,0.2618118237177599,-0.668991709446031,0.025096325254983332
Juancho Hernangomez,MIN,3,0.5570453643199353,-0.9808513347328213,-1.043538091537634,-1.520424233567443,0.34205475809794283
Justin Jackson,MIL,4,-0.5255699887880578,-0.7169787308082164,-0.6353258563794005,-0.8876017278905072,0.6343894851263283
Aaron Holiday,IND,4,-0.9785910827331542,-0.605383833325257,-0.08600941845283584,-0.6543437217851251,0.36088241988630837
Khem Birch,TOR,1,1.1735512353553694,-0.34834365185505606,0.6592102438419403,0.3450927719865742,-0.8192425841499122
Kent Bazemore,GSW,5,-0.17685754208315788,-0.5223946822465577,-0.3843897621158769,0.21484073883764884,-0.9345768749455462
Tony Bradley,OKC,1,1.788419001320811,-0.6557447399775413,0.946950978859194,-1.3264542582524281,0.18258130244654666
Dewayne Dedmon,MIA,1,1.6391214421448543,-0.560382863990331,0.5499636969885399,-0.23535629620247767,0.24654277915205677
Maxi Kleber,DAL,5,-0.01757168646215386,-0.6690372577712186,-1.1075920178307546,1.5697822843223967,-0.4306181826118018
Draymond Green,GSW,7,0.1619478413863591,0.9273505689366448,2.0298360887301667,2.684279213652647,-1.6532770077826984
Terance Mann,LAC,4,-0.18444407689084666,-0.5143155097101388,0.3332592198678912,-0.09651784941552194,0.04468608879030643
Daniel Gafford,WAS,1,1.981252694029174,-0.753959216428593,0.5748873625014675,-1.7616521302984574,-1.0550857014748962
Ignas Brazdeikis,ORL,4,-0.0971217232839753,-0.7343414186020996,0.08820486312799126,-0.5658786449294796,0.8028180214118213
Royce O'Neale,UTA,7,-0.36800930331212756,-0.19341352694721772,-0.19496498697490802,2.639160644575107,-2.332882943959127
Dwight Howard,PHI,1,1.8637934761024368,-0.3394818131275008,1.1921789956726374,-0.5712190371469746,0.38068832452555396
Georges Niang,UTA,5,-0.36349426650413197,-1.0505402976173572,-1.4015144636721848,1.104052237296693,0.12794579533550335
R.J. Hampton,ORL,4,-0.48153952344271633,-0.6670620426296795,0.5838027940484183,-1.2513490263624554,1.1547476129697953
Moritz Wagner,ORL,4,0.6492528024269351,-0.6819455873175896,-0.490587102668994,-0.8472164262767261,0.6021053650510179
Justise Winslow,MEM,4,-0.03651890610886113,-0.6852194832844823,0.839979869028193,-0.5430330779635179,0.35807982013119544
Derrick Jones Jr.,POR,1,0.2862309356982624,-1.0267431850307938,-0.33760361004436107,-0.3665239177189474,-1.130105060301678
Gorgui Dieng,SAS,4,0.6073221282969529,-0.5437904650120264,-0.11979467714739803,0.11333444558541633,1.0180773157395242
Pat Connaughton,MIL,5,-0.20127331493566386,-0.9058568796687774,-0.902997020826439,0.9764987618386651,-1.0984630381080749
Jaden McDaniels,MIN,1,0.1217689301485138,-0.8874838294416948,-0.5712272491198952,0.19487233172873136,-1.264440638006971
Killian Hayes,DET,9,-1.2180351877745548,0.15013714903480777,1.835727656986713,-0.01652752143550109,-0.9375111935963101
Jeff Teague,MIL,9,-1.042898778971492,-0.14770516187516822,1.448995232496056,-0.16610709851508912,2.083495890453922
Ish Smith,WAS,9,-1.0174202655795375,-0.12896840111652494,1.5705916667974174,0.38482950429170765,0.0003580279031181912
Damyean Dotson,CLE,4,-0.8835028521375757,-0.7115921660114456,0.338719280020324,-0.005286685243973151,0.47546073242263903
Dennis Smith Jr.,DET,9,-0.7502778584269734,-0.1505298059538358,1.7317020922158506,0.171486690307542,0.012698797337234249
Markieff Morris,LAL,5,0.19646837669112313,-0.5793385387124678,-0.24692961069877764,1.0538980913851852,1.282650576108438
Abdel Nader,PHX,4,0.01692791729578217,-0.985308364101131,-0.6118195814452815,-0.4052762041396539,0.9161110341304441
Trey Burke,DAL,9,-1.1607788136030546,-0.8036273389183315,0.49974654241007116,0.44416860445734546,1.8955481754572139
Nic Claxton,BKN,1,1.518693427811738,-0.6824849483814044,0.6406095284793939,-0.4853656027365041,-1.0721082742557315
Xavier Tillman,MEM,1,0.8172291409177639,-0.6677510451090046,0.12056713453323267,0.4405836102353077,-0.6831015209329553
Alex Len,WAS,1,1.5060891723133119,-0.7089492686782798,0.10162369729410484,-1.2546482765317333,0.10587990779987501
Frank Kaminsky,PHX,4,0.6392402128107126,-0.5883043719806716,0.17863501968911136,0.5783645850073275,0.8041971528190297
Denzel Valentine,CHI,5,-0.6622965265187418,-0.7166869244590757,-0.1478920974060175,0.6092235317134523,0.25051768054748985
Damion Lee,GSW,5,-0.443362136835774,-0.9081891799319416,-0.7927761323475495,1.104173671077134,-0.24183307014979502
Nemanja Bjelica,MIA,4,0.09082298128760327,-0.6521737855141163,0.17908014845199743,-0.05437043652011122,0.9239960925498397
Chasson Randle,ORL,4,-1.0137329618167514,-0.6658310656815757,0.6789805188827818,-0.9727934763155935,0.8633251730161241
Avery Bradley,HOU,5,-0.603241232874132,-0.9354878995669971,-0.27824348785715447,0.33948609452708023,-0.5499838583339528
Alex Caruso,LAL,7,-0.6149036531276255,-0.3466654701540321,0.7202184398280076,0.9559349614627205,-1.2312748165335903
Timothe Luwawu-Cabarrot,BKN,5,-0.25147973682035396,-1.0203403125208275,-0.8431415988155097,-0.554909874564325,-0.40033649915022596
Kira Lewis Jr.,NOP,9,-1.0057534877198857,-0.6219015977392921,0.8067048541699379,-0.29081125360963056,-0.1211486349859048
Deni Avdija,WAS,5,0.1158488358937526,-0.784005188435757,-0.9055491999051141,-0.4875236864056455,-0.8481472975243608
Tyus Jones,MEM,9,-1.3214668006387071,-0.281543564563573,1.6714975961865397,0.5550996534034915,1.1163172176168352
Chimezie Metu,SAC,4,0.782568229062934,-0.7984860615236936,-0.2139492426755935,-0.7477125572411327,1.2257411592272345
Aron Baynes,TOR,1,0.8771280568637014,-0.9863197378120525,0.20442372830775632,0.4204486097074939,-0.3975966366621229
Jaylen Hoard,OKC,1,0.7141525977084279,-0.7339625496698884,1.1341471707185382,-2.163646495076804,-0.6442706138222875
Facundo Campazzo,DEN,7,-1.3338183767081815,-0.39770110612593035,0.9714444215143316,1.3587032877697467,-0.43597427608513206
Max Strus,MIA,4,-0.49268291756882143,-1.3337516017700004,-1.0104193530542762,0.2068870302967612,1.6401080415080942
Dean Wade,CLE,5,-0.12741606796318178,-0.9911078657479279,-0.4614804078012435,0.9114279971593283,-0.024667461889190393
Dwight Powell,DAL,1,1.137012332819776,-0.4770871605162253,0.17717328405590643,-0.822591905206357,0.4923988237167132
Drew Eubanks,SAS,4,1.1031111665901407,-0.6357181052950834,-0.43342328468929114,-0.3037126265798037,1.0132675811796663
DeAndre' Bembry,TOR,6,-0.13989731754790535,-0.6139010507968632,1.0948465534543894,-0.33032465260724225,-1.0681575842692883
Rodney McGruder,DET,4,-0.24018439963172097,-1.1219127783648197,-0.07482087211320763,-0.46902665669170185,0.4352546415148812
Juan Toscano-Anderson,GSW,7,0.04096434073556382,-0.4594180724942576,0.26556507488702963,1.2598839573968235,-1.6242242340028183
Mychal Mulder,GSW,4,-0.4793780602784294,-1.511316659112588,-1.6424405537694218,0.0962448721817377,0.7006226336744025
Donta Hall,ORL,1,1.6350495914123542,-0.9770417837219482,1.4688555996276447,-0.9292216828804262,-1.0470196743956088
Yogi Ferrell,LAC,9,-1.9093834945687242,-0.5232282387802095,2.06442200417167,1.360262423007854,2.0831632054119993
Saben Lee,DET,9,-0.962454047565659,-0.25618151764951486,1.7279050538588772,-0.7819811852361025,0.12798937573766675
Freddie Gillespie,TOR,1,1.447362097205642,-0.886717322854328,1.0722882967071974,-1.2220441020491073,-1.3687210350011312
Anthony Lamb,HOU,4,-0.12903753246370195,-1.1214921351666673,-0.22257099631139324,-0.056967557189342544,0.352265685046008
Jabari Parker,BOS,4,0.7330859085128629,-0.7967023809523492,0.03788392085367083,-0.9929179618925172,1.4178960170961592
Garrison Mathews,WAS,3,-0.4966128527293623,-1.239925168077866,-2.207592065852024,-1.375628251687307,0.17204614089352108
Brad Wanamaker,CHA,9,-0.6809325402371662,-0.4299946694495885,1.1972647741500781,-1.0945744010340017,0.020309311969800938
Devin Vassell,SAS,4,-0.2637500023901845,-0.9987027860799557,-0.7138800167037762,-0.6972507229873687,0.4506546401752555
Torrey Craig,PHX,4,0.11929042464987022,-1.0458586011133384,0.16827985014443653,0.48233558396091036,0.3514818775110237
Derrick Favors,UTA,1,1.6322062715207135,-0.8273463320019496,1.1129799554670619,-0.6950988692182339,-1.1171465491912835
Justin Patton,HOU,1,0.7919206712051688,-1.150375762884456,0.29078267498171206,0.2570464234192657,-1.1065479789357509
Tyler Johnson,BKN,5,-1.0010493518605985,-1.0260548792073263,0.10422515940768043,1.3793555768604169,0.6189151428762073
Rajon Rondo,LAC,9,-1.115857798392245,-0.09831542573903354,2.1361987311903334,1.084582274604391,0.8427088489979618
Jarred Vanderbilt,MIN,1,0.9408174618254429,-0.8233841097765006,1.304070728005792,-0.2429996848955607,-2.0029044748207157
Jahlil Okafor,DET,1,1.0718969442954855,-0.9198707184303522,0.3798668063993559,-0.9469192204564257,1.1681086611260119
Josh Okogie,MIN,6,0.13756376573481016,-0.9178070049435187,0.08018041251265416,-1.0444942512053381,-0.5739944536131022
Taj Gibson,NYK,1,1.2703166640052221,-0.5541747055038334,0.7999885313795353,0.6079315555740591,-1.0174977633783076
Tony Snell,ATL,5,-0.8931317986317465,-1.0114403665234695,-0.70184971067069,1.9534821265547944,0.36761465261143805
Jarrett Culver,MIN,4,0.1471904917126476,-1.1199121381344503,0.394136454271677,-1.2845222426653924,0.9036983361078439
Willie Cauley-Stein,DAL,1,1.0608500695395149,-0.9313297426906931,0.792556531124238,0.21702948257742014,-0.7780256671807723
Glenn Robinson III,SAC,4,-0.3077038090153594,-1.2085756488066395,-0.312212481240077,-0.7907357907467141,0.8533324803501324
Maurice Harkless,SAC,4,-0.006267499274472426,-0.8459353310219117,-0.14861397536124363,-0.34002177429672437,-0.03138787692815934
D.J. Wilson,HOU,4,0.2626165703186398,-1.1413726787818828,-0.09487069055119082,-0.009483199030033376,0.9828069113958807
Dylan Windler,CLE,4,-0.16933738099232876,-1.0029510287494918,-0.03590997791361905,0.12838935238344976,-0.031085939886695915
Patrick Patterson,LAC,4,0.06517474070918317,-1.1255465873801827,-1.1053285844441907,-0.15326703501530117,1.0105187094510226
Goga Bitadze,IND,4,0.9981080607535574,-1.1558054588299078,0.28962857869027514,-0.4155016395984112,0.015813851377034394
Jake Layman,MIN,3,0.04822713176327911,-1.218226838625318,-0.7315992721176148,-1.6577956052415208,-0.24175597919894207
Isaiah Hartenstein,CLE,1,1.2190061698563797,-0.7298435898261841,1.0321777120912787,-0.09682691551386267,-0.04299258696650766
Sekou Doumbouya,DET,3,0.28550679237041543,-1.094680498836532,-0.19275718426495456,-1.2803906494416364,0.10544255145294447
Nerlens Noel,NYK,1,1.3905653367521378,-0.5545511592848229,1.473777777974562,-0.0957323253660984,-2.4216597251925074
Marc Gasol,LAL,7,0.4522737501428065,-0.572075956018418,0.49533502363763054,2.5204481263650362,-0.21369186332828666
Jordan McLaughlin,MIN,9,-1.1818906349097729,-0.5711372672701895,1.32593979731085,0.153348301716827,-0.40529931456314344
Bismack Biyombo,CHA,1,1.3241090672813376,-0.937769771372188,1.9440947438678189,0.03454987097778881,-1.646872471313079
Trey Lyles,SAS,4,0.24081491991854215,-1.3098824950408083,-0.27385759609560256,-0.3597227958438287,1.5673188624970205
Precious Achiuwa,MIA,1,1.2368119309146093,-1.1858401859128254,1.279487783984452,-1.6815983964524495,-0.2272787335389725
Caleb Martin,CHA,4,-0.3595196829317739,-1.069991173289064,0.5651232071292135,-0.5099169180002402,0.40750214245797745
E'Twaun Moore,PHX,4,-0.4067900917537019,-0.7409767614375141,0.749962817630179,-0.9234716367751018,1.2563260194440409
Jerome Robinson,WAS,4,-0.8161585158876047,-1.0750981118887912,1.034154427916994,-0.1979362229822822,0.9136791426464542
Tyler Cook,DET,4,0.6255278525717086,-1.055392836388363,0.350776093588337,-0.41856632844112657,0.7008007473225654
Brandon Goodwin,ATL,4,-1.1419739454045372,-0.7653702895322436,1.1786255532460215,-0.5233173044049025,0.5769687245971251
Gabe Vincent,MIA,4,-0.756193702307451,-1.0540126042098654,-0.007789076960589859,-0.8489459011079826,-0.030345132336016944
Wesley Matthews,LAL,5,-0.6237441359770676,-1.1689847674205014,-0.23998034963746454,1.5614769277509761,-0.7707855846388244
Aaron Nesmith,BOS,4,-0.11382873902633464,-1.3123179914250536,-0.47065263157680204,0.12268250464974177,0.11622372459366773
Troy Brown Jr.,CHI,4,-0.13476245085746233,-1.147123715422008,-0.19557543332420024,-0.3897412718926257,0.4474919822386029
Damian Jones,SAC,1,1.3933962339582469,-0.94156833731767,0.38286300269091667,-1.1698192373105136,-0.31673315061238566
Grant Williams,BOS,4,0.10087971062854909,-1.0826220037155523,-0.026775867545228378,0.3846467316269427,-0.13682497735503804
Semi Ojeleye,BOS,4,-0.25304113562443414,-1.2924835497645406,-0.627751944957191,0.5322436877581782,0.4696690170324338
Nassir Little,POR,4,0.009153522264983673,-1.1757824038679567,-0.2602302017217344,-0.85546927438641,1.9095836811187386
Onyeka Okongwu,ATL,1,1.632822901964049,-1.0705064978640892,0.9174538371643917,-2.067657734100556,0.26109564878931785
Rodney Hood,TOR,9,-0.5690677375738348,-0.9683665441327938,1.0395380339409437,0.015145988105725918,1.7453110899580886
Solomon Hill,ATL,5,-0.3877417839082146,-1.0287936730053306,0.019435620785653567,1.3383953617619915,0.03304279779687156
Charlie Brown Jr.,OKC,4,-0.547216691599499,-1.4683079156342735,0.5689784031684503,-0.15131812980918632,0.7942181029444831
Al-Farouq Aminu,CHI,9,0.12367718675610266,-0.7191891464427536,1.5179711940433627,0.8503642455820829,0.7231812503891459
Stanley Johnson,TOR,9,-0.5364688234550307,-1.0588156209240365,0.8522201557929805,0.596289081482131,0.10117634801870354
Andre Iguodala,MIA,7,-0.4746058434071013,-0.7697419103415397,0.9268512958789212,2.120124153886923,-0.586692753792802
Yuta Watanabe,TOR,4,-0.14015435068662638,-1.2347650185156454,-0.12305593759926627,0.33863591000776044,-0.14791953334335192
Chandler Hutchison,WAS,4,0.1478669646869813,-1.0869307240958963,-0.5392874602967981,-1.624680580315678,1.1633524649910325
John Konchar,MEM,4,-0.16060580221877996,-1.1258323220516733,-0.25718710794017613,-0.06340345960509518,-0.4619808262817755
Mike Scott,PHI,4,-0.16352969754848332,-1.3489086687016436,-0.5515283306635663,0.8512107659920841,1.0596851363880997
Lamar Stevens,CLE,4,0.5090329913591406,-1.1063762296401525,0.2246527576184025,-1.9997596217454456,0.688963237647471
Kevon Looney,GSW,1,0.8157420608778364,-0.6578804911889492,1.4740878366376815,1.1218293578579497,-0.5652958605174884
Nico Mannion,GSW,9,-1.4445192931251076,-0.8563061151925864,2.0248913406352966,0.5426506966559476,1.2625424969195416
DaQuan Jeffries,SAS,4,-0.14507764602279496,-1.2131981346768892,-0.5026806099415639,-0.7843849614528812,1.2072175001658132
Josh Hall,OKC,4,-0.552924959127902,-1.249255154431829,1.150543099561155,-1.2253636672331654,1.5077680794055295
Jordan Bone,ORL,9,-1.0441364866261171,-1.0575661837265202,1.733039511881278,0.4457108979579364,2.5136887089181994
Cody Martin,CHA,9,-0.21803976373956832,-1.0136036166147533,1.1441116141988186,0.06071449072157798,-0.39121013178948644
Matisse Thybulle,PHI,7,-0.4629491873516733,-1.2365654520241394,0.22412703102853096,1.0633000621731752,-1.527819183461472
Brodric Thomas,CLE,4,-0.22479659646035993,-1.0948604030024722,0.5046774142221273,-0.9627776259165596,0.59243121313646
P.J. Tucker,MIL,7,-0.20869782386464206,-1.0069514707979417,0.157469367611379,1.3126195657250994,-1.2465494787101785
Romeo Langford,BOS,4,-0.09121954896450812,-1.3624411721489176,0.6374330471009474,-1.0805687410566904,1.063858007921733
Gary Clark,PHI,9,-0.4111406531073856,-1.585745827004294,0.6153177686021505,1.5365822223598964,0.4009402320521557
Nicolo Melli,DAL,9,-0.32571867882768296,-1.3125460187108875,0.8504348626373629,1.3557804610326922,0.8996410526935723
Matthew Dellavedova,CLE,9,-1.0592354199644867,-0.7749775272776939,2.6285311094439203,1.2451544202044245,1.5224109332677613
KZ Okpala,MIA,9,-0.3976845245180808,-1.7675460864784265,0.9171313267043582,0.5903235415091171,0.6929667481630927
Wes Iwundu,NOP,4,-0.3028289497694192,-1.7060905022738668,0.6376363686105794,-0.6059815418249215,0.5649714217382121
Ed Davis,MIN,1,0.8687155667055677,-1.1353166278123745,2.8586111259370512,-0.05679072739793276,-0.07368158740353825
