PLAYER,TEAM,hCLUSTER,PC1,PC2,PC3,PC4,PC5
James Ennis III,ORL,6,0.0606693830525762,-0.5611644225517116,-0.6485798576483331,-0.30811823685892453,-0.3645840414537602
Gabriel Deck,OKC,2,0.25630080201535144,-0.0037709507066307373,1.5834587086746397,-0.5945198956096134,1.5866061143248327
Mitchell Robinson,NYK,8,1.8757317505042883,0.05495996278698065,2.0500560477044427,0.7952416619410005,-1.9383047780269276
Luke Kennard,LAC,6,-0.5801294533597016,-0.8960205290280402,-0.8250871579689805,-0.04795457314608324,1.1787243990921081
Cory Joseph,DET,3,-0.8125471338151349,-0.2841709339331572,1.2870206403736575,0.47047314899877024,-0.8876131528998927
Sterling Brown,HOU,6,-0.11538077822484788,-0.7530791756682703,-0.762997766854613,0.8748062423841482,-0.7780893863417365
Aleksej Pokusevski,OKC,6,-0.04919407382767202,-0.47256366775361275,0.20189322202761906,-0.5251584504159191,-0.20200416164514026
Hassan Whiteside,SAC,8,2.2284873014452486,0.5654026803043494,0.5014662875352588,-1.6027530131294903,1.1111083513972977
JaMychal Green,DEN,5,0.802648687740116,-0.4175040165788711,-0.6417046564082144,0.7529494908072734,0.84026212463807
Nicolas Batum,LAC,6,0.026535261001489674,-0.4932135818347746,-0.460751650951266,2.3846210053824826,0.1159590395890233
Robert Williams III,BOS,8,1.948252812053797,0.4586506895927468,1.920785851850952,-0.36367275615389905,-0.06275541603629764
Tyrese Maxey,PHI,2,-0.6923627653624418,-0.677807236911443,0.5851878225923683,-1.2630839846310833,0.9827521026082944
Mo Bamba,ORL,9,1.499775064603756,-0.05103083469477037,-0.3459579846786447,-0.9767129625734317,1.020693934651823
Kenrich Williams,OKC,4,-0.12432530724159932,-0.3992734619136853,0.34917212043144247,0.1128282159522748,-0.8607383377344501
Austin Rivers,DEN,2,-1.0004682750593,-0.8611096865091407,0.5360629100857531,0.549903155454855,0.6839745560172564
Isaiah Stewart,DET,4,1.7334664513230769,0.3409214759815894,0.19695451757472276,0.23921863667888646,-0.39443995289428074
Anfernee Simons,POR,2,-0.639556285578638,-0.9052348298921999,-0.39140191126310897,-0.5006546095349355,1.726810324642889
Willy Hernangomez,NOP,8,1.7818144312024533,0.12935484767721722,0.8971803557527345,-0.4915131961897748,0.483055176657231
Chuma Okeke,ORL,6,-4.93075797258252e-06,-0.3408468239852318,0.18655854168545316,0.7996801533205449,0.4550162061780533
Payton Pritchard,BOS,6,-0.7466058337749067,-0.9193756003122286,0.13820802490654369,0.6581430905617679,0.6258462425015094
Tomas Satoransky,CHI,3,-0.8450103697637162,-0.3487778720867901,1.2841999876001045,0.7126834932143704,0.02314820478047342
P.J. Dozier,DEN,6,-0.05743704044202399,-0.4901752293989356,0.30408759321834034,0.5936777937729727,-0.31907785921497545
Mike James,BKN,2,-1.412953083642472,-0.2315658703831126,1.7821528474405561,-0.5088111244909062,2.3110948626636123
Naji Marshall,NOP,4,-0.10201513564838721,-0.29972302036712983,0.39102659596458045,-0.0799396393260095,-0.9413455256456759
D.J. Augustin,HOU,2,-1.374222975272241,-0.8191316951579327,0.7016545486501142,0.00870930272402754,1.7193508364500616
Ben McLemore,LAL,9,0.08740759204779461,-1.4024669186840666,-1.260081341099041,-0.11713601708610821,-0.7065844004843238
Tristan Thompson,BOS,8,1.7090059477549957,0.5110610970791496,1.5906673894514962,-0.35970104748329096,0.15405145269113127
Garrett Temple,CHI,6,-0.31601392145115204,-0.7311948147752404,-0.35121442640961004,0.9802161741222567,-0.556033927005451
Steven Adams,NOP,8,1.571520709289712,0.5370477199508654,1.986426900435753,0.23318024613483185,-0.636576379406375
Edmond Sumner,IND,4,-0.012802916242240522,-0.8390814078160256,-0.5339873283551735,-0.9782890158384305,-1.7796340921348601
Patrick Beverley,LAC,6,-0.6439270366586934,-0.7432892840760391,0.3296408625128973,1.5690230138182537,0.30014843825885157
Malachi Flynn,TOR,2,-1.2697746162305374,-0.7460655477233903,1.5477807418164613,0.32773733304891944,1.2213873603209857
Jaxson Hayes,NOP,9,1.3599962830838697,-0.241175163607842,-0.4449472350654308,-1.0552998485201113,-0.06277984563381045
DeAndre Jordan,BKN,8,2.028536538216364,0.4487710979926348,1.6819555899352456,-0.9394368233166517,-0.007174423930219831
JJ Redick,DAL,6,-0.8478555827619012,-1.5982140005596637,-0.5397317201272149,0.14705059228686498,1.2704939484724889
Jalen Harris,TOR,2,-0.6317993794284961,-1.0891283131105893,-0.11838702521377545,-0.9198396135979671,1.5695162371959475
Jalen McDaniels,CHA,4,0.5898550224418414,-0.5262651426246115,-0.12138212088543869,-0.7779700285709067,-0.8771349609147313
JaVale McGee,DEN,8,1.5707616961874793,0.20644173864660834,0.6153968792666992,-0.21064776705719016,1.3309951873831427
James Johnson,NOP,6,0.2386522926032078,-0.3625402453298438,0.36872076822841343,-0.5457278648775941,-0.09346523700489721
Juancho Hernangomez,MIN,9,0.8600621824479507,-0.6970509125388797,-0.90777874088298,-1.4189930923566276,-0.06778338440466868
Justin Jackson,MIL,9,-0.2280248885317344,-0.8408071663913,-0.4894082184651831,-0.9657648708784428,0.4474874495022404
Aaron Holiday,IND,6,-0.7499495780310236,-0.9604832416085533,-0.16533227867565783,-0.700599003044774,-0.13733963801383198
Khem Birch,TOR,4,1.101425603704835,-0.03720220058995375,0.6025203774776255,0.5901416269785463,-0.6069321550990507
Kent Bazemore,GSW,6,0.0492784670609183,-0.4901698425946342,-0.10093645505701884,0.8587130236851881,-0.9707051365492207
Tony Bradley,OKC,8,1.9632410686591963,0.12479346891949097,1.130425823339205,-1.5218039540998596,0.3953125436696051
Dewayne Dedmon,MIA,8,1.84435481995256,0.2891407395801241,0.7121806507684766,-0.1358589691918488,1.5321739321903791
Maxi Kleber,DAL,6,0.26500340162690944,-0.6163519618897496,-1.0499195857325845,1.892950031137686,0.2805902535260429
Draymond Green,GSW,3,-0.19221858468612857,1.067400714245024,1.9351114647797585,3.362132127346698,-1.1689850767578325
Terance Mann,LAC,9,-0.06742085422053024,-0.5820540053383686,0.24397809681269017,-0.02085995567748394,0.18687739129406852
Daniel Gafford,WAS,8,2.216354736554783,0.1823657666536221,0.9004902878103815,-1.4384336038314258,-0.8218067782444246
Ignas Brazdeikis,ORL,6,0.21150599116264787,-0.7016746618799841,-0.21812448188177563,-0.8690956135218235,0.11935229158304304
Royce O'Neale,UTA,3,-0.2812394245935302,-0.34423941539019304,-0.007817529558891518,3.0341246522918444,-1.7183299688577596
Dwight Howard,PHI,8,2.0098953245004543,0.7726228384892189,0.9898179277311825,-0.7067868708297944,0.8747757991759316
Georges Niang,UTA,6,0.06195005512268693,-1.1124915511095856,-1.4845885333172097,0.8450113818268246,0.5701336784340895
R.J. Hampton,ORL,9,-0.2528187422608759,-0.7997180959932886,0.4997676120223528,-1.5691287151527296,0.33776840948000825
Moritz Wagner,ORL,9,0.8504565436972504,-0.2955899733709404,-0.559765648859865,-0.7331858858931616,0.013625363712537291
Justise Winslow,MEM,9,0.1948887799830289,-0.7816568717570763,0.8822532044658365,-0.5107245279754102,-0.46742999535567226
Derrick Jones Jr.,POR,4,0.6989686901432476,-0.8734436810127177,-0.1276654689244186,-0.17158983842794936,-1.295249381180623
Gorgui Dieng,SAS,9,0.6645374364363333,-0.2138688611726204,-0.30186988009592924,-0.2677595987245833,1.2048083470916542
Pat Connaughton,MIL,6,0.1447854432414655,-0.9851061527453382,-0.6590893683662172,1.311787226601357,-0.36711546899052583
Jaden McDaniels,MIN,4,0.4613876044706865,-0.8659293391862164,-0.45023642488016563,0.4671902617722827,-1.5879475308069466
Killian Hayes,DET,3,-1.2981425432601184,-0.4043121153152386,2.0182783622428286,0.5773439793738119,-0.5430875441856431
Jeff Teague,MIL,2,-0.9602858089048073,-0.3035139590030976,1.0951711726132725,-0.8157738164244143,2.4113668482838344
Ish Smith,WAS,2,-0.9988165782815155,-0.5622212113234497,1.673587317565401,0.6536698058624998,0.9854839664956446
Damyean Dotson,CLE,9,-0.6390512886687925,-1.0296735221065927,0.3696731483610963,-0.03719981973149231,0.5255330740767794
Dennis Smith Jr.,DET,2,-0.7448591622319383,-0.26464643525623205,1.8700655769603014,0.2664070458393433,0.8635728200154277
Markieff Morris,LAL,5,0.45615688488000583,-0.35375202158810953,-0.4072097822970384,0.8743086566472253,1.5636031758279763
Abdel Nader,PHX,9,0.4998896240794419,-0.7571544459180984,-0.6888789950279811,-0.6109748189006345,0.5122281235773728
Trey Burke,DAL,2,-0.8070693040247139,-1.1044306047353563,0.06259934693786319,-0.5792207137559259,1.739708050633826
Nic Claxton,BKN,4,1.5846501783058482,-0.22005044690166262,0.8342449910024136,-0.08342016005779351,-0.7959613913878214
Xavier Tillman,MEM,4,0.9743487856421346,-0.4568250794736423,0.22064662290388032,0.6138248508838945,-0.5944787494589006
Alex Len,WAS,8,1.7229070820006591,-0.029778070947067737,0.1800091942878278,-1.187626310764623,-0.057578174883896854
Frank Kaminsky,PHX,5,0.749029264656113,-0.28799160397138895,-0.006457046817475393,0.5243883529843311,1.4805143839550867
Denzel Valentine,CHI,6,-0.46104415260778975,-0.9385039442784017,-0.12167466496518278,0.6255837130546981,0.7154222736165607
Damion Lee,GSW,6,-0.13112803438945247,-1.061998508836386,-0.6823307519069584,0.9626256065826827,-0.16938133487295534
Nemanja Bjelica,MIA,9,0.31423551730960725,-0.4803762959424771,0.1883613936297873,-0.1508954720668446,0.9698242323027975
Chasson Randle,ORL,2,-0.8029938594719664,-1.029615017389099,0.7357112761051199,-0.7440896128622382,0.5369696706561579
Avery Bradley,HOU,6,-0.239171783775732,-1.1006238038443323,-0.3186467892071361,0.37587090257622485,-0.8084373123017108
Alex Caruso,LAL,3,-0.5192148524839336,-0.5816701588563511,0.9694748020842806,1.5914262745890724,-0.8578015832560276
Timothe Luwawu-Cabarrot,BKN,6,-0.03180899424281834,-1.2251152314668547,-0.5645608785931419,0.09890233690230708,-0.7350116491056617
Kira Lewis Jr.,NOP,9,-0.8307370344595494,-1.0018600926118681,0.7932416379449138,-0.31847265081348425,-0.4107427090214404
Deni Avdija,WAS,4,0.4668764455989596,-0.7149905547878693,-0.6545388287043944,-0.041958099108021854,-1.4316621581611453
Tyus Jones,MEM,2,-1.2578787729312229,-0.8214260115823944,1.5794113453369396,0.4986686644050123,1.2836475128301759
Chimezie Metu,SAC,9,1.0436500268392588,-0.38319074170254835,-0.37143020572337737,-0.9585896064024667,0.8882546144998555
Aron Baynes,TOR,4,1.087986578140061,-0.693744939550691,0.11989828428611346,0.6681878535307841,0.13435461301157275
Jaylen Hoard,OKC,8,0.8741793149544614,-0.4042320442259369,1.512186950659477,-1.6738048627806883,-0.9678662524178275
Facundo Campazzo,DEN,3,-1.2110120968912454,-0.8876552869990185,0.9942813274950938,1.3096166051974256,-0.115370492806583
Max Strus,MIA,9,-0.07438798563968575,-1.50707245396298,-1.183430187026854,-0.7648634707393936,1.3716389126271384
Dean Wade,CLE,6,0.1794039916144747,-0.9833107035079169,-0.417931175213906,1.044169394037543,0.07102338774625679
Dwight Powell,DAL,8,1.2882979589513994,0.05172212392273687,0.2896364762657559,-0.7910729918510566,0.523773986503491
Drew Eubanks,SAS,9,1.2509744453991694,-0.12839894410559216,-0.8312555716638111,-0.16921319599876603,1.035328776239694
DeAndre' Bembry,TOR,9,0.0493218721967029,-0.5859122148987136,1.3740302337666523,0.14657341800817195,-1.1285902294532524
Rodney McGruder,DET,9,0.07370487469666455,-1.139139772060763,-0.12154848933530008,-0.9086807209190374,0.9664575430029589
Juan Toscano-Anderson,GSW,3,0.10788841090045234,-0.4602624834000263,0.5104212713069071,1.9055477564462124,-1.1221001013824123
Mychal Mulder,GSW,9,0.16429217660712508,-1.6619415176212442,-1.6656177927310896,-0.712677381599766,0.6484713777359531
Donta Hall,ORL,8,1.8304742564249141,-0.2888471596625292,1.8003068307209298,-0.8297023077053229,-0.7046352117685593
Yogi Ferrell,LAC,2,-1.7424036410610666,-1.1718635654430507,1.6233593771262065,0.7878757990218525,2.952196030206923
Saben Lee,DET,9,-0.9301532432539116,-0.6075028871038999,1.7075111239225036,-0.595708132652182,-0.05137137560829252
Freddie Gillespie,TOR,8,1.7939864212794867,-0.14988544714925894,1.2992520026019427,-0.825954539409552,-1.3603182927711603
Anthony Lamb,HOU,6,0.2875223123742522,-1.0309744762418849,-0.4016533113270688,-0.43824101639019947,0.41081571962000124
Jabari Parker,BOS,9,1.0605228922129992,-0.2996016400674125,-0.037390064237141654,-1.1331830674642995,1.7874747430081586
Garrison Mathews,WAS,9,-0.16503741684864276,-1.4710166118445902,-1.7420895028843342,-0.9619669630192369,-0.25005017374339117
Brad Wanamaker,CHA,9,-0.5647895459148414,-0.4623459361381245,1.2916500861244335,-0.6817839890276282,0.05819857335475831
Devin Vassell,SAS,6,0.06898709263019487,-1.0989028647872001,-0.5077265155731624,-0.4872007012733068,0.1841981073621756
Torrey Craig,PHX,6,0.5368666293185881,-0.860866217073982,0.014940432297659933,0.16447924273258072,0.3043000054225705
Derrick Favors,UTA,8,1.823301481844318,-0.12631643177614496,1.4131864104885254,-0.3239328204841238,-0.5622844743450055
Justin Patton,HOU,4,1.0219826623782262,-0.8956519362130297,0.4250881833137745,0.9250219815629575,-1.1618683665952267
Tyler Johnson,BKN,6,-0.7119400436724599,-1.4560007939724988,0.013984317924923615,1.1730466643272808,1.2256786062893636
Rajon Rondo,LAC,2,-1.1508771188358893,-0.43332385037282906,2.102664466409444,1.0836651418683456,1.9577743291066716
Jarred Vanderbilt,MIN,8,1.0770096870375196,-0.46053490441572265,1.5578974018065126,0.41321555675158383,-2.2233446488437987
Jahlil Okafor,DET,9,1.3965056180354756,-0.2926758108955288,0.32927556903275246,-1.2996307065080233,1.4118979230544009
Josh Okogie,MIN,4,0.4069209162290977,-0.8182471620006102,0.15543188623070653,-0.9474997720565953,-1.27355723147005
Taj Gibson,NYK,3,1.3060874592928002,-0.12846449205183447,1.0301064083721188,1.1901635043424528,0.4211803951270905
Tony Snell,ATL,6,-0.5639483084552174,-1.3726263461360657,-0.9586117148836814,1.476761130473239,1.5238827169360272
Jarrett Culver,MIN,9,0.5817974144822741,-0.9254352797564019,0.326223150493955,-1.3982377735699063,0.2701030582344917
Willie Cauley-Stein,DAL,4,1.4563022966161545,-0.3821741978091963,0.9121423792276003,0.22574698097628965,-0.3730891908102103
Glenn Robinson III,SAC,9,0.08663584501128091,-1.2862872725911219,-0.49008262141470255,-1.2594020335212424,0.6108591829383105
Maurice Harkless,SAC,6,0.3213706042534036,-0.7221226889142865,-0.19640380037677604,-0.37820803590067986,-0.7243847430911742
D.J. Wilson,HOU,9,0.6819008907564988,-0.86827699650537,-0.23602437111703528,-0.3037968923440146,0.7127765164589619
Dylan Windler,CLE,6,0.231777869860315,-0.9367934878453883,0.07846830497694218,0.07874904010794131,-0.33014802149623484
Patrick Patterson,LAC,9,0.40312617889626096,-1.0789447154715563,-0.9263632951769563,0.039299637675682064,1.3888538286690582
Goga Bitadze,IND,8,1.3662642969221712,-0.6498211488520571,0.2364919345837804,-0.4877361616653865,-0.13877922192430417
Jake Layman,MIN,4,0.4148251738626635,-1.165158794747229,-0.43316233427118983,-1.2371575324032607,-0.7673327446036333
Isaiah Hartenstein,CLE,8,1.3483876129610008,-0.18840831105298242,0.8707770532589932,-0.1340058760850331,0.2660291508627342
Sekou Doumbouya,DET,4,0.5976645017074971,-0.9264430003991688,-0.15981838680020521,-1.1186804359453526,-0.4473166938703591
Nerlens Noel,NYK,8,1.7459152844717631,0.29965333025985796,1.735609920136728,0.3026221158082198,-1.8135124818959407
Marc Gasol,LAL,3,0.6091273191255085,-0.26241967488369083,0.49294468862339885,2.7366710433843657,1.1086378664514462
Jordan McLaughlin,MIN,3,-1.085663335665988,-1.1224646562039653,1.4947768670953976,0.5343777668842065,-0.5069515202580375
Bismack Biyombo,CHA,8,1.5932007553161405,-0.3605589582556789,2.091441460514674,0.16569109972671198,-1.1495807639447098
Trey Lyles,SAS,9,0.8334159924405071,-0.9574446714127254,-0.6040251795041839,-1.1599135322216019,0.9569412936877685
Precious Achiuwa,MIA,8,1.7388503353100866,-0.52129562858809,1.54067123834056,-1.775086728136436,-0.8227178152073263
Caleb Martin,CHA,9,0.01087040607700086,-1.1013667359845947,0.6937471732754316,-0.3897158091491436,0.042630503883462734
E'Twaun Moore,PHX,2,-0.27378565406562766,-0.985923084542323,0.9228152062941354,-0.32263572022017173,1.3219760350091612
Jerome Robinson,WAS,9,-0.33526986405134396,-1.335880953774792,0.8531817272996302,-0.3943870551397126,-0.4296362672761072
Tyler Cook,DET,9,0.9276380169532554,-0.745632413393008,0.19297474431693015,-0.7634030738813488,0.9764499543880966
Brandon Goodwin,ATL,2,-0.9184002592625053,-1.116080120219727,1.3170182530402383,-0.41012147494977014,0.6301550249731799
Gabe Vincent,MIA,9,-0.47672125329702614,-1.3362182302785932,0.3571632215568685,-0.34179991517950475,0.12919013788123707
Wesley Matthews,LAL,6,-0.24286727768929414,-1.3694221279813554,-0.2404582953031071,1.7082764436427675,-0.21200801550252105
Aaron Nesmith,BOS,6,0.3597625758757887,-1.2483478411243807,-0.4284916287902177,-0.16622069711666965,-0.004152585823613794
Troy Brown Jr.,CHI,6,0.20677623146482083,-1.2910080556249772,0.04491926297297003,-0.18584354525014274,0.3231915228284959
Damian Jones,SAC,8,1.584436514084408,-0.3923866470597119,0.4973592509034455,-1.077308331955145,0.049018295750537275
Grant Williams,BOS,6,0.47395903756427826,-0.9654585143182,-0.06702336948412012,0.49744547634490316,-0.38926891155647114
Semi Ojeleye,BOS,6,0.16632750363844012,-1.376849737802978,-0.7065366179046678,0.29183416507689164,0.5395837487754288
Nassir Little,POR,9,0.503691426255468,-0.9482396198584426,-0.46954033907794523,-1.6817343621781726,1.7580653756688551
Onyeka Okongwu,ATL,8,2.0660478700252805,-0.283602291981454,1.2603267544126606,-2.4318776558624062,0.12702874336849082
Rodney Hood,TOR,2,-0.24955170004995236,-1.1141770598999268,0.9024693001243176,-0.22161558567137782,1.4391273240471691
Solomon Hill,ATL,6,-0.006788028017255025,-1.1018477824853434,-0.06239794425605023,1.18782273864534,0.2326334079132635
Charlie Brown Jr.,OKC,9,-0.021597693867912965,-1.6676509187638875,0.29064643757259007,-0.718414736229734,-0.11226317580656557
Al-Farouq Aminu,CHI,3,0.44627782034806,-0.4546925367516364,1.4981703368037818,0.7319137950534162,0.6924775843337343
Stanley Johnson,TOR,9,-0.10051411849003293,-1.0471916704479778,0.7071771517000822,0.07093904454771699,-0.040931600464873555
Andre Iguodala,MIA,3,-0.26394901255756137,-0.9525285040507941,1.0367731418554498,2.6178857049948787,0.2962938953036875
Yuta Watanabe,TOR,6,0.26509390987395226,-1.220148162476276,-0.1078807361368573,0.4266106392555782,-0.02201289031469294
Chandler Hutchison,WAS,9,0.4939684282301427,-1.009342037763958,-0.5924409738733845,-1.3182651650209276,0.19017564792018904
John Konchar,MEM,6,0.13743602878016883,-1.2350527343541533,0.08449051492075486,0.5374395186015661,-0.5297968416287607
Mike Scott,PHI,9,0.4269809901220394,-1.270744119482941,-0.6987007926526448,0.44866670499655853,1.0798330558868794
Lamar Stevens,CLE,9,0.8452334743626705,-0.7958577318330541,0.4407279934587323,-1.6070423373679237,0.12221804997116226
Kevon Looney,GSW,3,1.0021575829849252,-0.2225976300897248,1.4762597841916947,1.3125808090786695,0.32037483139060446
Nico Mannion,GSW,2,-1.1838450734183377,-1.3446431699455468,1.834692458124284,-0.018458844016471417,0.8963967485151064
DaQuan Jeffries,SAS,9,0.21986241357142944,-1.2960165265990229,-0.446003464394773,-0.8966920003612284,0.8635952706051477
Josh Hall,OKC,9,-0.005104679895360189,-1.2906122815882557,1.070832304970224,-1.842693852443978,0.35171288064040757
Jordan Bone,ORL,2,-0.6604994885045424,-1.4745616498479635,1.6521419967407847,-0.7676225756805679,3.134562483246296
Cody Martin,CHA,9,0.07692049828977364,-1.1158339483190463,1.3214573518529258,0.24798510176376304,-0.4893606277021683
Matisse Thybulle,PHI,3,-0.018438587116541158,-1.3846596140376402,0.5197372984870073,1.3740852260633696,-1.5316191013564813
Brodric Thomas,CLE,9,0.07526508792837369,-1.0619746447964975,0.72944190646948,-0.7292637698537829,-0.018854205226659045
P.J. Tucker,MIL,3,0.18412279077800608,-1.0130607347155032,0.21253801852791712,1.566682325707228,-0.9294371813649225
Romeo Langford,BOS,9,0.31856539679350393,-1.3689537770449312,0.5703531229062254,-1.030601736721797,0.5228999942376172
Gary Clark,PHI,6,0.1648075984465458,-1.6295682212342715,0.45496857473828844,1.155930894287782,0.4949396089413457
Nicolo Melli,DAL,6,0.12729162109525533,-1.2761778291440335,0.7615605546506566,1.3481024293257953,1.406352349528166
Matthew Dellavedova,CLE,2,-0.8980198091575395,-1.1115316155801702,2.410362865675774,0.9641511594535774,2.609301423463938
KZ Okpala,MIA,9,0.2990145951319369,-1.8034023726929191,0.7110365276114431,-0.008379680256883666,0.3522564142853876
Wes Iwundu,NOP,9,0.38618688812303065,-1.691160868308337,0.5639269143860848,-0.883092757309073,-0.5661359416967549
Ed Davis,MIN,8,1.2425469894201153,-0.5101369333261337,3.0252914432351377,-0.07248989475203758,0.58353566444218
